Chest,Waist,Pelvis,Bicep,Thigh,Shoulder to wrist,Leg,Calf,Wrist,Shoulder to shoulder
0.20806122,2.461174,19.679749,1.6879883,9.273197,8.7506485,6.214653,7.5454865,2.1925411,2.4345093
5.573677,6.017723,21.866936,2.84227,6.255207,5.5222244,5.2187195,6.640476,0.8558521,6.646654
0.76543427,0.116371155,16.644943,0.2625847,7.9741554,6.806141,3.142006,7.3944855,3.3235836,2.008873
1.8992767,0.16877747,20.210632,1.5880947,10.885639,8.894836,8.861084,8.664059,3.7797508,1.9213295
49.247322,47.06677,36.858444,20.01728,26.852911,24.753885,40.900436,18.765196,9.011837,13.836807
1.0513992,10.797195,21.064713,4.4291515,15.011402,3.208332,0.35729218,0.7212486,1.4136181,17.662403
13.577835,4.9188538,8.807663,4.8243675,6.2020454,4.9166336,12.123318,8.341198,0.62512684,13.30332
8.401039,13.108246,28.440231,8.550373,10.623684,11.132614,16.27916,11.351345,7.8125505,7.440714
17.124344,5.100296,5.1052475,8.12862,8.29031,10.936773,13.233219,8.776285,0.67255306,17.095085
9.665192,14.196266,28.81968,8.515884,12.03648,13.676594,15.992676,12.1898155,8.357444,5.0940723
18.480736,5.1866455,7.5788956,0.87314796,7.365711,0.5199661,5.214161,6.679886,3.692212,16.3778
6.8969574,10.652809,27.832321,7.6714973,13.568356,13.974529,17.428978,10.104549,6.645627,3.3023357
6.136368,17.264801,35.26699,9.892235,20.656467,11.410778,12.985207,7.561352,6.881507,10.93976
3.8913803,1.200325,20.1241,3.7582397,10.552181,12.270824,13.4646225,4.2462997,1.4897089,5.5409946
5.3760834,10.37587,31.590012,4.6548767,10.014675,11.073795,15.025543,9.073746,4.865323,5.278082
7.199112,11.00573,30.589905,5.240122,10.342201,13.324345,16.385849,11.367817,6.296935,6.214056
9.679321,16.34549,35.54882,7.6609344,14.58601,12.17569,13.049667,9.36208,6.3425493,0.28038597
6.468445,11.064362,30.994614,6.5990963,13.319981,16.16275,18.242332,12.523735,7.375613,0.13489342
11.374847,2.8660736,16.491264,4.3480854,13.309952,2.993557,1.9194489,1.1994667,1.3620195,16.808647
5.874626,4.312599,25.392235,4.580864,13.388802,10.904167,13.97332,6.0876007,3.809947,9.993881
12.213112,14.614998,22.731743,8.654835,19.950779,4.1434402,7.0832405,4.020645,0.49955463,33.169785
2.1965485,9.741798,30.914352,7.0873375,17.144466,13.902206,16.36013,5.389084,3.6718397,7.014307
8.742401,4.003067,12.617325,2.323864,1.9870377,1.7351723,8.944801,5.6847153,2.0644035,4.7224617
15.236313,13.829536,6.1382446,2.7953873,0.1640892,0.3571396,4.104225,6.3117867,1.8523064,2.4560127
11.12088,12.927864,6.4808426,2.5165825,1.1244087,3.0376968,0.53045654,9.518482,3.0911255,4.54908
16.780182,15.579857,5.0508347,3.78121,4.99823,4.924549,12.520424,3.0156326,0.0050411224,2.9999886
7.7322006,6.2717743,13.09446,2.5801048,0.5641136,3.827961,4.8213806,7.4885635,1.6422958,3.0292854
20.460464,20.899284,1.8783417,6.8478394,11.144482,6.309662,17.500656,1.7200012,1.2038956,0.19235992
9.569771,9.340828,11.266678,2.763832,0.532177,1.6990967,4.6813583,7.045635,1.7370358,1.8171043
7.233467,5.838539,14.412453,2.7800941,1.77911,5.267803,4.9258347,7.592865,1.8239193,4.197193
15.414154,17.540901,5.974655,8.1416855,10.123524,5.7615356,18.501785,0.5085335,1.4813576,9.69912
1.0043564,1.3312149,12.604729,0.5891323,0.34677887,2.1844788,11.986328,3.1138954,1.5349197,9.416012
6.1774597,0.8392029,2.8228455,0.6879692,3.0876694,3.738922,15.480171,3.9448738,3.128605,3.4443245
4.8042297,4.7419815,2.5959702,5.6760864,4.7416077,3.1913643,20.465431,0.4665146,0.9131565,11.950119
2.2523193,3.6689835,13.247955,0.46980286,1.7003365,3.247467,15.116127,2.353115,2.1269817,2.8331337
16.690666,11.836311,0.22754669,7.324196,9.697395,5.863209,13.926796,2.9589767,0.38155365,4.404804
1.0192108,3.2316437,0.7786865,1.8016949,7.208481,7.804119,17.684464,0.6525116,0.8862686,23.82692
4.1837845,9.010605,21.568993,6.40044,11.788692,9.749466,10.083984,8.590176,5.2022877,2.8551712
1.478653,7.0332184,21.110374,4.4984818,8.308102,8.864376,9.102341,8.820553,4.611643,2.5686054
7.333084,10.116577,23.944817,6.682873,8.730186,9.303032,9.586983,10.015274,5.466282,1.6423874
0.33022308,13.855141,22.212624,11.032101,14.302456,0.7103157,0.49045563,1.5351486,1.3773746,17.660563
2.6733475,9.369339,23.081482,6.4290657,11.906055,6.1376686,8.1931,5.341854,3.5591621,3.4079552
3.0379562,17.096245,23.400444,8.992905,14.326885,4.6294136,3.8241272,1.9459305,0.56414413,7.8108253
6.1509857,19.865593,26.524773,10.108639,14.403873,3.317566,2.746704,0.269001,0.1001091,8.567055
5.9865646,19.547981,25.407661,9.502781,14.409374,4.560478,3.8514557,1.4407578,0.14434624,6.3549423
0.2996292,19.140968,26.23986,6.299282,11.276348,8.567272,10.430782,4.7629623,0.85219,7.449547
4.795105,22.824081,27.407768,12.231689,18.488934,2.7002487,4.690071,1.7996178,0.28832817,18.09457
12.365944,6.124672,0.36499023,7.693268,9.761654,13.631008,15.157307,6.906849,3.8374596,15.4498005
8.864838,27.406342,35.125496,11.319489,17.287464,2.9295616,3.5843506,0.60814667,1.5412521,11.632103
18.990227,21.552246,19.984108,10.311691,6.069271,4.2959633,3.884941,5.8630714,5.226042,18.79058
11.242577,25.12471,21.386024,9.641991,4.9739265,0.94373703,1.1875153,3.0104027,1.3049927,2.4092827
20.982132,33.85402,29.145851,16.048637,16.08768,2.1605606,0.44495392,3.5770187,7.151991,5.83683
20.982132,33.85402,29.145851,16.048637,16.08768,2.1605606,0.44495392,3.5770187,7.151991,5.83683
20.982132,33.85402,29.145851,16.048637,16.08768,2.1605606,0.44495392,3.5770187,7.151991,5.83683
18.612846,34.71602,28.43911,13.79763,8.844154,0.92902374,1.6182175,3.1159134,3.065567,2.491867
18.612846,34.71602,28.43911,13.79763,8.844154,0.92902374,1.6182175,3.1159134,3.065567,2.491867
