Chest,Waist,Pelvis,Bicep,Thigh,Shoulder to wrist,Leg,Calf,Wrist,Shoulder to shoulder
5.0274353,1.5763931,7.9433136,2.6865005,4.9233856,2.0212364,2.9276123,7.101326,1.914957,0.23719406
0.45884705,0.3593216,5.747696,3.6679306,2.564659,4.59433,5.2527313,6.4581947,1.8976269,0.9330101
21.289742,33.42,27.528221,7.866535,5.269409,1.1340446,0.6781769,0.070186615,0.81188965,0.068683624
21.254677,24.079758,20.910675,6.5220413,4.457432,2.2127266,2.6749954,2.5004082,1.4686832,1.7719269
16.930565,21.085678,10.706062,3.4601707,0.7367859,0.48007584,0.2848816,0.20084,0.00096321106,0.6315079
17.528252,26.55043,14.515472,7.065716,4.394066,1.9605217,1.5853195,2.1857605,2.1019745,1.4419098
16.867378,14.703209,8.42569,9.194981,0.70270157,0.2716751,1.8570938,0.39744568,1.353365,2.0786133
18.264488,24.415588,11.472771,4.4102783,1.8821907,1.7341423,1.0426178,1.3198318,0.7925472,0.6656494
5.8104324,19.084122,8.599197,1.2187023,0.13871765,0.46216583,0.907547,2.0523796,0.39040947,0.6073532
9.575447,18.52391,8.107086,2.9581547,0.07106781,0.055583954,1.0068207,2.327217,0.3155861,0.01134491
10.526161,20.308937,3.5742188,2.0209923,2.9884071,1.7899628,0.8974457,1.3101807,0.38412476,1.4685936
8.810158,12.919113,1.133316,1.9834023,3.084423,1.4471474,1.999054,0.18187714,0.64407825,0.43505287
18.149666,19.782639,9.140038,4.883129,0.7623558,0.7725792,0.28637695,2.1226044,1.0358992,3.0615387
22.019371,31.021591,15.583191,7.523691,10.953457,0.9862251,3.2179413,3.4164314,1.1574526,2.9451256
22.668282,20.340927,3.4465332,4.1189957,0.6659584,2.3976746,0.19293213,1.5034332,0.4875574,5.1859894
17.512856,14.415474,0.8818283,3.4397602,0.6454811,1.3070526,2.5122223,2.094635,0.10323715,3.0350533
20.065361,23.138351,3.7287216,4.551815,0.1378746,1.6060448,1.8182755,1.0725822,1.676137,5.0028152
12.3088455,12.2645645,1.3869934,5.2574005,1.1066399,0.9919777,1.9519882,3.2941093,0.89124775,0.7493706
11.462105,10.786568,5.089905,3.3618813,6.21373,0.6357193,0.9877548,2.0785217,0.052200317,3.0242538
8.384804,9.21257,2.1927948,0.67045975,2.027588,1.961998,1.9195404,0.9675827,0.29504204,1.499527
11.3821335,7.696518,5.0696793,1.4404259,5.8208427,1.6749992,1.7352982,2.2591896,0.9656334,2.2922592
28.61509,33.800552,12.132874,8.525373,2.6092606,0.36201096,1.2091064,3.0028572,2.1985674,5.39703
8.715797,5.528015,0.97275543,3.994484,1.8162956,2.2893028,0.96495056,3.559143,0.661397,2.0893478
7.4944534,0.3549347,7.4040146,0.74619293,4.3376923,1.7172966,0.8777847,2.5962143,0.82207966,2.3962135
11.032829,8.498619,2.1728516,3.2779179,1.8742485,0.94412994,0.3099289,0.86177063,0.08436012,2.315689
6.8806534,2.3931732,5.01947,1.9431915,2.7144737,1.5215492,0.50787354,0.045715332,0.47807026,2.2752037
27.272163,37.34675,27.958344,9.795736,14.429844,2.5427666,0.739151,4.2627525,0.5791464,2.3675041
28.112083,29.947357,23.63079,10.099741,14.6621895,0.22812271,0.47701263,5.664089,1.0944529,2.680748
36.137566,30.574028,26.579445,11.257502,14.858273,0.26643753,0.1502533,4.6628914,2.0349703,1.3219337
33.323982,45.156174,32.978333,10.1533375,11.329426,0.13623428,0.6975403,5.4769325,0.91932964,3.357544
48.310555,54.734955,36.771744,16.136072,17.14664,0.2227211,2.3831635,8.021214,1.9907694,5.4402847
24.438553,29.768166,29.449783,7.573038,15.470737,0.7747307,2.3300552,2.3493462,0.5925026,2.7078285
11.732742,10.544304,13.66571,2.5034657,7.574383,0.7426491,3.810646,3.1855354,0.11540222,4.7863197
7.9029236,4.273361,5.94178,4.112383,2.7115593,0.000118255615,2.5223923,2.0431976,2.0129004,5.526127
3.0997162,4.552498,13.565048,0.5364227,7.874401,0.11810684,2.3768234,1.6394768,0.3435955,1.8308258
4.7244873,9.459923,17.163475,1.4215565,9.14127,1.5231972,4.140259,2.8229332,0.2670822,2.6266747
5.350418,8.293388,10.787415,2.5950756,8.346901,0.59311295,1.8624496,3.1232643,0.7020893,2.7914925
13.0737915,19.118576,13.76297,1.8838329,6.8942757,1.3447762,1.3883209,3.2949295,0.24921227,1.4717827
15.436066,20.642548,19.420288,4.808653,10.799488,0.35639572,0.8352432,3.2803917,0.037122726,0.09612656
7.4032745,1.1018982,5.5183945,2.927452,4.162529,2.7735023,2.9813995,0.12961578,0.7821827,3.447445
14.333298,8.482849,1.276062,3.1208344,0.49295044,0.094882965,0.8825989,1.1942825,1.0213642,4.474823
5.5281677,5.2617645,3.1113052,3.858036,0.85528564,0.33516312,2.7834396,1.5037727,1.3161249,5.2842674
8.105469,6.5332184,7.7882614,0.97865486,4.6132355,3.5347939,6.774254,1.2059479,0.9587517,1.405941
4.094116,5.489876,6.841263,4.181778,1.4241142,4.115101,4.876259,0.64452744,1.38204,3.5358963
7.062729,7.8804474,11.724274,1.5116749,5.1315804,2.413208,3.9816742,1.490818,0.838871,2.4830093
8.861938,3.4576492,6.626137,3.8489304,3.9167824,0.24940872,2.2499313,1.315052,0.9854202,4.587986
4.630615,4.3902817,4.856674,4.4763145,0.95676804,2.412014,3.2351532,0.5734978,0.20633316,4.4258347
3.8299408,13.4350815,5.305908,2.6745567,0.12876892,1.0926781,4.405319,3.9920578,1.4777708,4.46233
4.663971,1.2044754,0.6163635,3.4999485,0.3754158,1.7997475,5.6724777,3.3433914,1.9421778,5.042839
8.350624,5.823509,2.0034485,0.20679855,3.113037,1.8671646,2.0449753,5.332838,0.04207611,1.3237762
14.575478,8.130463,3.1513443,0.57116127,4.72583,0.807621,0.96074677,3.0385818,0.58696747,2.2620907
16.445183,10.525269,11.215851,2.819643,8.94421,2.94812,3.0951614,7.1682625,0.103342056,0.13017082
10.7976,3.3440704,2.0289993,2.7846107,3.4388504,2.3691864,6.6035767,1.5030403,0.24770546,3.20076
11.921547,4.6562653,3.9052887,3.5414486,6.8550606,1.3988228,2.3834457,6.780199,0.28206062,2.0043087
5.706932,14.04744,13.116165,4.059759,4.292034,0.45952225,0.55522156,1.532486,0.84129906,0.53596306
18.459923,25.47882,24.754005,7.977268,6.9181023,0.44306946,2.674942,6.331291,1.2207832,1.4628696
3.5432968,11.309898,8.800049,3.7217922,5.1685677,0.9158325,3.5564957,1.7772217,0.4638157,0.21613693
14.812355,7.649658,6.366768,2.7865124,8.311489,1.1479988,1.8151169,3.3878212,0.8603077,2.6340046
13.261009,4.8364487,7.7834396,3.3750858,9.196182,0.33813095,0.48682404,4.147526,1.7104263,2.5950108
16.007042,8.926903,10.68354,3.3849697,8.72105,1.312027,1.9153671,6.2009125,0.11285496,1.2622433
6.86187,1.8293304,4.237259,1.8169117,0.28445053,0.08054352,0.48122406,1.176796,0.42770386,1.184618
6.1787796,2.3145294,1.5728912,1.8787994,0.7867279,1.6443825,0.31163025,0.42845535,1.3341427,2.1750813
18.216454,11.695599,6.8428802,3.804926,8.087452,0.89235306,1.9909363,5.0705605,1.008318,2.3894482
17.834862,10.372971,9.051323,4.329729,8.208183,1.5526123,2.2663345,5.3352203,1.1055956,2.3253002
16.493004,13.299446,9.862358,5.035185,8.915165,0.5744324,1.4859848,3.3870735,0.08269405,0.8079281
2.9160385,0.19274902,2.8410187,1.7514191,4.7332573,1.5984344,0.11149597,0.28722763,0.8236408,1.2533989
12.579048,13.562408,5.117424,4.058611,3.7710304,0.41356277,2.8076935,2.1541367,0.11365509,2.2949905
9.501595,5.867569,1.9494095,0.72073555,0.8513756,1.7296944,0.14396667,0.48748398,1.4013405,5.9710007
11.696678,12.121094,5.7015915,1.9894543,4.830513,1.2374954,1.3460083,2.1630363,0.15688324,2.6160278
16.48481,7.409584,5.286766,1.9100704,3.5207863,0.37168884,0.71248627,0.28617096,0.35457802,4.8202057
16.20678,5.127716,3.3091202,4.577276,3.411869,0.4287262,1.1069107,1.7618675,1.1081467,5.0599213
13.594475,9.859207,1.2064743,2.1989994,0.10606766,0.29266357,0.0024719238,0.7707443,1.1384602,4.79607
6.5311356,8.699326,2.6620255,1.7931919,0.8348503,0.40180206,0.5030823,0.0757637,0.1724186,1.7837524
2.7493057,1.4111481,0.3059311,4.040388,0.8715744,0.23860168,2.360405,1.4879913,0.2760067,1.8013382
0.3392105,3.7546844,4.1509933,1.9922333,2.2919044,0.6317215,1.4786148,0.9057808,0.08277702,0.8425598
3.268303,7.9544907,6.512474,1.2976952,2.4662743,0.5737152,5.0754395,1.556221,0.47809982,1.6846504
7.7616806,1.1143951,0.86273193,1.6027699,0.82307816,1.3294067,2.4713898,3.5282516,0.08668518,4.2141953
0.95809174,3.7971344,8.471825,1.9597588,8.021305,1.079483,3.6548843,5.8135223,0.48498535,3.1877632
4.662956,2.8992462,2.5705032,0.23610687,1.876194,0.5233803,1.1783218,3.8849297,0.4304657,2.7574844
11.172188,21.526855,11.080101,4.1399612,3.4826584,3.709816,7.1391296,2.9501228,1.7186298,1.1183319
9.305153,5.9381485,5.3794403,1.5464001,3.1240501,2.0300522,1.1289978,0.44487762,0.53621864,1.3471107
13.568367,29.323143,14.488716,4.88834,5.855343,2.55225,3.4038086,6.6589584,1.2970314,1.4880943
15.529762,25.25019,13.566322,7.0199547,9.063374,1.2824745,3.7878036,6.057869,1.8134727,3.5861511
10.85984,22.606087,14.195198,4.462261,8.346939,1.3708305,1.1464539,6.8437195,1.8218307,2.0457306
15.66732,23.084984,13.760841,8.740093,7.06184,1.1948547,2.1649628,6.409752,1.6643753,3.1039848
19.643486,35.63372,14.4051285,9.303715,4.5157204,2.4035416,3.6806488,7.0408325,2.0641975,3.7811852
1.8498154,6.9762726,0.10770416,2.3294392,3.7836876,0.5799675,0.14815521,0.28240585,1.0455132,1.0019264
6.6526413,2.4677582,6.244293,1.7447224,4.6263695,0.43730545,1.9070663,0.3971634,0.765378,0.74191666
1.0724106,4.534706,5.9579697,0.075632095,5.730011,0.2843895,0.19605255,0.0010604858,0.52371883,0.43698502
0.82727814,5.1423798,6.724083,3.130104,6.9193306,0.8987427,0.61798096,1.6313705,0.6535492,0.70537186
