Chest,Waist,Pelvis,Bicep,Thigh,Shoulder to wrist,Leg,Calf,Wrist,Shoulder to shoulder
39.671223,32.104496,22.69799,8.088636,14.8484535,11.454208,16.018871,6.373108,5.7626705,78.1666
46.96043,37.91398,31.605965,9.501442,20.70136,15.800339,23.797981,10.497982,6.8590317,63.510155
50.883636,41.95937,38.55575,12.999541,24.62654,17.723133,27.420582,13.124521,8.785783,55.423897
30.270206,15.114311,0.15485382,0.42020988,2.12846,3.6230392,5.33902,1.5487938,2.9308739,99.41703
33.234486,21.070614,9.12661,2.129465,3.8056755,8.753368,15.061718,7.6822624,5.2505465,85.771065
28.098495,11.797157,2.9538574,1.8112068,0.8425331,3.3954391,8.036949,3.6087608,3.4866734,100.59031
44.3402,32.416172,29.850594,6.9018326,12.075375,14.749472,27.132946,12.372992,5.3251753,68.16487
16.492035,0.33641052,7.6209793,0.9034157,1.9058533,1.3303108,0.9016113,2.3882713,0.23620033,116.00883
30.002174,19.407341,9.51693,5.331522,7.5167694,10.844055,11.832592,5.5757008,2.4611893,84.08831
38.75856,29.001034,25.747307,9.907711,14.965755,10.654579,13.305386,7.061531,6.3329153,75.2792
16.492035,0.33641052,7.6209793,0.9034157,1.9058533,1.3303108,0.9016113,2.3882713,0.23620033,116.00883
33.096478,23.559757,15.463715,6.810644,9.274784,12.899975,14.176056,6.4900303,3.527587,76.94199
33.20843,24.345425,19.936295,8.285379,13.395756,7.0307426,8.774345,5.3872433,4.8318033,87.188614
38.75856,29.001034,25.747307,9.907711,14.965755,10.654579,13.305386,7.061531,6.3329153,75.2792
33.20843,24.345425,19.936295,8.285379,13.395756,7.0307426,8.774345,5.3872433,4.8318033,87.188614
2.8821564,6.311096,31.668236,7.47019,10.41444,9.276993,16.056595,10.570137,1.2959805,141.93372
17.796463,9.690468,6.8600693,2.2379532,2.057087,0.298069,0.8702469,2.3524094,3.9228992,113.26324
7.751999,5.500206,17.720314,8.595671,11.940395,3.162712,11.078712,6.5434494,1.4251385,118.84928
8.134056,6.6325684,31.949715,13.373777,18.32045,3.6416054,9.285416,5.415489,2.3703575,130.26343
11.378227,0.7986069,18.945457,3.3365364,7.572262,7.6050644,9.881981,6.870907,2.6657124,138.97614
15.256714,3.2051315,16.841942,1.3963165,5.18985,6.095093,7.673485,5.6829414,2.890108,134.15894
19.710648,7.7288437,8.471191,0.48257256,4.7145042,4.834526,5.3148117,3.3689766,2.2336483,126.59992
48.17632,37.30099,35.33644,11.969928,22.965967,16.778671,25.053646,12.45409,8.583823,57.688118
82.37131,67.18518,78.02289,22.157654,45.90748,31.805367,48.56779,23.399822,10.471628,28.815582
101.32576,84.26527,93.93473,27.397106,55.17982,38.51591,56.06057,27.267464,12.703262,2.747879
94.70656,80.07269,91.579346,26.529013,53.21199,37.792885,56.774185,26.840698,12.168574,6.2576065
100.78273,84.347824,93.131615,28.082567,53.94549,41.66024,62.21017,29.427608,14.232594,6.433235
59.058167,37.930847,27.598663,11.669813,22.486454,9.18079,14.432602,5.2932243,3.1696548,97.86276
56.837082,37.826874,23.967934,7.90888,15.036709,15.061874,16.49237,5.33992,2.6567163,87.289276
48.147423,26.764656,15.503647,8.002174,14.37933,3.004528,8.422195,2.174385,0.55026436,118.87343
68.58005,51.738308,41.321136,12.866674,24.233227,13.314312,23.495655,9.778187,4.2531786,85.42552
65.70282,49.31607,45.01364,13.881201,31.629429,19.75217,29.45808,13.579361,4.8645267,72.5576
62.169815,44.26638,42.43786,14.152849,28.341797,13.285748,23.628643,10.003206,3.070528,90.414444
66.437874,46.96653,42.916435,15.455214,28.07117,15.556381,23.77338,10.398312,3.6733408,81.170654
67.1678,47.352005,28.518913,10.174057,16.63966,14.988186,15.758469,6.814434,4.601551,81.798485
65.674576,45.486923,30.998955,12.122763,21.072025,8.75848,16.53849,6.7613106,4.351076,97.463455
55.935226,37.917114,24.704521,9.595438,18.249195,6.099037,12.905701,4.549206,3.163165,105.91417
87.42451,71.02298,69.209595,22.599731,39.536377,28.01608,38.32044,18.428188,9.299375,38.33393
80.184906,65.970276,68.85822,22.447788,40.413414,21.41901,32.6942,15.341248,8.032078,61.65542
117.51339,100.39955,121.22935,34.757782,69.07572,45.583847,75.427155,37.889236,16.138449,24.602789
96.06794,81.33812,96.154175,28.201334,59.517235,40.09917,62.127773,29.446388,11.945425,2.1473846
106.1235,90.89672,105.21266,30.663874,61.146366,41.257393,64.333244,31.254929,12.5685005,1.5532532
113.27283,97.89079,110.41149,32.41833,64.44166,44.803238,69.90617,32.679653,12.041105,15.858593
91.73631,74.32489,88.536194,25.177517,51.733566,34.135506,53.287262,25.621326,10.72108,20.417995
42.06868,34.68947,17.499374,6.9838543,15.330269,12.062893,8.346024,1.5095787,0.9078064,94.24704
45.48442,21.215172,24.24302,12.028751,26.888622,1.7739258,8.534477,2.2710686,0.51491547,123.584656
103.054886,82.22007,99.64752,30.415936,60.575375,41.315823,67.091095,32.537193,11.865016,2.9586563
47.339813,27.249313,22.78379,7.770773,16.465382,5.9510803,16.663582,6.348629,1.9876022,109.89996
83.93675,68.1819,70.69418,23.060627,46.75665,32.471058,46.622913,21.756016,9.774595,29.153244
39.001595,20.859291,13.679092,6.0957756,13.186497,2.7325516,10.232361,3.1737785,0.12023163,123.55133
69.77362,54.216923,51.950294,16.02416,31.27414,16.780773,33.61484,15.11817,3.0672197,73.36476
31.398674,21.399868,3.6867218,0.86868286,1.3109932,7.2363586,10.66832,4.1301613,1.9024878,98.68913
55.265556,42.866512,35.14261,12.212828,23.82122,19.245026,27.960354,12.850307,8.22954,58.3241
37.488308,28.980427,13.169487,4.5194225,14.124855,13.975639,19.575542,8.4346695,4.965599,74.44234
27.525093,14.891594,12.448425,2.060217,4.441799,4.656952,2.297058,0.35055542,2.518385,106.97055
60.915752,41.830307,41.159252,14.745145,27.454071,23.163315,29.784885,14.9994335,8.764189,39.994022
59.864002,47.35993,46.54175,15.991977,29.001247,22.743046,32.558903,15.543514,8.695601,46.556705
39.975857,20.32619,18.495201,8.755253,13.492371,10.1488495,15.96151,7.0658627,4.379757,85.259094
42.202065,24.608128,21.217255,8.965559,14.463295,10.842953,15.907345,7.562742,4.3279448,86.56044
23.485989,13.144047,6.557968,2.1447372,6.068123,3.6896515,11.714268,3.5433998,3.4978094,98.717514
4.9692917,6.1178513,18.509491,6.0948544,10.51693,3.58321,1.0187225,2.9809265,0.71705914,123.02048
27.839867,12.634525,12.949928,4.647711,10.909485,5.475609,12.433151,3.974308,5.3938923,89.42523
38.071537,25.461872,29.57705,7.8490868,17.536987,15.970371,25.092205,10.754822,7.786956,57.643543
40.41663,25.45789,29.16159,8.660223,18.998297,15.523878,24.869747,10.954725,7.254176,63.066578
36.8952,18.863644,16.731651,5.5149918,19.150187,16.410816,15.441147,2.4683685,1.0964212,73.39404
27.913216,7.776619,0.020751953,1.2054939,12.358749,10.679569,8.452301,1.1935959,0.47323513,95.09277
44.64635,37.793835,44.84232,6.4906616,33.195015,31.15483,41.84251,12.1346855,9.529955,29.57629
3.4576263,2.9844894,23.578232,7.9300594,15.027996,2.3689651,0.79364777,2.6209946,0.11829853,119.99098
24.558098,14.76363,20.154541,5.971651,14.74324,9.901207,18.188587,6.544319,4.225398,81.15057
9.705666,4.958679,13.879547,2.8743916,6.1547394,1.1352386,0.4862976,2.5035553,2.2321682,114.445526
33.94884,17.251514,19.385391,4.828125,12.631523,10.533733,23.271122,9.383354,5.024495,77.6725
55.586742,45.086746,55.989838,16.343466,31.245382,26.638235,43.295334,20.63408,9.565233,23.629852
65.719025,53.775517,61.069824,18.427063,33.898,31.391987,48.89341,22.827433,10.473944,6.725502
25.878716,12.148754,12.784058,4.204565,9.165581,11.725525,16.834362,8.046289,5.753394,73.681366
83.24121,68.79213,91.86855,24.051914,48.522522,41.450188,69.079445,31.580877,15.740961,25.944756
13.857155,1.1614456,16.42096,3.519188,8.671078,5.637001,1.0620804,2.1743011,1.8489618,94.524216
7.6509476,1.0385513,15.775055,4.8656006,10.317501,0.14138412,1.6525955,1.7892761,0.6652746,110.38017
15.750465,9.167099,29.256882,11.428508,24.779871,13.421679,13.58839,5.765951,1.50313,79.28836
27.129227,23.594555,43.205757,15.211337,30.227383,14.905724,22.370308,9.680328,6.540617,64.261856
17.27018,5.759468,2.6116028,1.5534859,2.80661,7.734314,11.027332,4.11306,3.8179293,88.59323
33.541557,18.212166,4.122566,3.3046875,3.4006119,8.68354,11.282166,3.8468552,2.7865095,83.99801
51.13812,38.287106,30.823563,14.507467,17.878643,22.181305,23.841831,10.531246,8.6824875,39.710594
30.234459,15.93457,0.061828613,4.560467,2.206833,4.6299515,4.371933,0.3896637,2.7960558,97.45656
21.081177,8.523842,7.7079163,0.8695221,3.7281418,1.2782097,1.1597137,3.1785965,1.7732811,114.62526
36.669292,18.803062,8.65564,5.6792336,1.2375412,4.9349937,12.02108,3.9615097,4.234826,94.66322
25.423317,14.92881,3.2753143,3.8917809,1.9932556,0.82151794,8.053879,2.0949402,3.7237177,108.76091
29.747871,14.835426,3.7073288,2.5709953,4.45689,3.0107613,7.4722137,1.4146118,3.419487,102.88841
26.40831,12.161133,5.2430725,1.9317474,3.592205,3.024189,5.2568283,0.6590195,1.8967781,104.5932
9.885452,3.8605347,26.819237,4.422022,15.357487,8.184288,9.815552,8.670502,0.062124252,141.54364
28.36441,18.309052,0.5407791,3.8903465,2.184658,6.4347343,9.2439575,2.393219,3.8561316,91.980286
19.467194,9.576836,2.455719,7.388891,3.8178825,0.08483887,1.4992828,2.3299408,0.36037636,118.10274
12.819321,0.64012146,8.4698715,2.2066212,4.7369347,6.434883,6.069092,6.387108,0.3237381,134.59023
19.50872,6.021118,6.637047,0.79071236,6.297737,6.709423,1.7819214,4.481182,0.015991211,139.201
12.997101,2.5482101,20.185638,1.4261951,13.576271,7.9877625,7.2316284,5.786003,0.09011078,140.89673
35.64586,25.538273,11.563293,6.3792763,3.3481903,7.512745,14.817425,5.330929,4.269663,90.23478
20.575089,4.528984,15.60878,1.7941494,11.6688385,5.6219673,2.8245544,4.91893,0.11029053,132.45932
20.644089,16.999268,16.485611,12.785376,14.625271,5.857292,4.842926,2.448738,4.475997,104.82713
11.600464,2.0387802,21.287598,2.7467365,12.655838,9.819878,5.921791,6.5722275,0.4004116,147.63493
61.790947,36.72973,40.450096,12.232782,24.041151,18.593512,31.47387,15.013536,5.858497,41.569115
47.67231,24.186264,22.340866,4.9853897,12.515221,14.740896,21.032345,9.860355,4.686282,58.414116
53.929688,31.61221,34.94899,9.048374,20.063725,16.782276,24.583572,11.626104,4.1588173,53.12091
65.27809,42.35239,50.0651,13.870045,29.476852,27.164053,41.116257,19.826973,6.811619,18.019728
56.3972,28.570904,113.106865,0.8115368,22.602362,6.6869316,64.22646,8.117462,1.3476114,36.302933
48.570717,42.930367,44.043823,11.917023,14.766327,23.076937,33.69511,12.479849,6.292288,24.048468
16.032562,3.369461,15.739044,8.534798,17.034672,2.9804077,3.6333961,3.496029,5.2415476,100.97481
56.57424,49.407234,52.284245,12.414794,18.696873,25.765738,38.97094,13.396904,10.209299,2.1553555
34.30512,13.373013,143.24089,6.731493,4.3690987,28.963913,25.323818,10.115494,20.52083,39.47116
69.86642,49.395294,50.8415,13.734121,25.899181,29.410007,45.1056,22.04816,7.139986,12.16852
41.040775,12.11385,2.391388,0.61688423,1.3467674,9.462364,21.01823,9.627483,0.769166,72.78108
72.042725,48.89747,54.354126,17.348658,33.494907,30.63264,49.171112,23.078537,7.3684006,9.159201
81.53045,57.938793,69.90692,19.516415,42.7668,34.261684,51.685005,25.203022,12.854796,17.897955
72.0569,54.719917,65.85324,20.781418,42.39881,29.826338,46.057777,22.488903,12.341508,2.2852764
53.68701,24.64922,21.766533,7.0662937,18.993343,17.723263,21.47639,11.223141,6.086927,37.581978
76.72452,57.31421,70.958565,20.363228,44.142773,32.777794,49.489265,25.733421,13.968492,12.034052
30.436447,7.77343,6.443489,0.66761017,5.7621384,0.24395752,10.668129,2.2166405,0.321352,137.91115
48.52671,26.793343,15.378914,3.9909954,4.013363,13.14468,27.759113,6.3962593,3.6541214,93.58511
68.28677,47.364574,46.37918,12.87628,23.799435,23.371445,41.08999,13.698523,7.5800934,61.253452
50.058266,36.39536,31.97216,10.728973,16.022873,18.79021,30.454762,9.105423,7.8042183,70.93115
42.072647,19.593773,5.4344406,4.373516,2.155548,4.6120796,12.609169,0.743042,3.03905,121.40956
52.90192,32.558052,21.949677,7.855936,10.83551,15.267342,22.689842,5.5660706,5.5318832,85.79202
49.432514,24.747673,14.58329,6.509718,6.1615524,9.865437,20.323265,2.8325005,3.7272148,103.6687
45.73707,24.73243,13.679245,6.1557865,7.2276344,4.9698296,15.4637985,0.4541626,2.808401,118.48515
48.870533,22.690773,17.458923,9.944252,13.902649,8.584801,23.079178,2.6341324,1.753603,101.8033
66.940475,48.937275,42.19268,14.31465,25.278515,24.97075,42.627277,14.483454,8.743973,51.30785
63.90998,45.222126,41.843643,14.764965,22.788727,22.691147,37.732666,12.666857,8.083612,62.577747
61.851124,47.760395,42.28408,13.828785,22.735664,26.458748,43.835102,14.314011,7.146641,50.56992
50.26028,31.263287,18.870628,7.661585,14.547707,15.450562,22.637169,4.9546165,5.254016,85.48256
51.593998,36.98504,31.3657,12.417475,18.488998,20.224514,26.808369,7.86429,6.987831,74.75195
58.868755,40.536724,34.517914,12.909454,22.349773,24.267656,39.575695,11.94928,4.101861,56.97594
60.972843,43.676548,48.412205,13.826429,29.052013,20.899803,32.267307,14.230946,9.531788,50.612625
69.12288,50.68253,58.09743,16.75572,33.27143,26.741823,38.626167,17.730719,10.622326,31.430473
57.861443,41.199635,46.34288,12.931156,28.511799,18.921251,29.155998,12.538668,9.14258,58.05976
58.03001,40.642765,44.28501,13.667058,26.423313,19.47678,29.741405,13.410147,8.298036,55.65094
46.586876,27.625385,13.395447,2.2780914,3.5056076,15.834194,18.257061,7.9219856,5.015094,67.09353
30.28836,21.957417,17.87394,1.5888691,13.855473,12.829704,23.017262,9.109959,2.7602253,80.96639
43.016346,28.753407,30.488136,6.220089,19.874474,17.332048,26.241287,10.832428,4.9734097,63.210274
28.29757,18.74237,14.144592,1.4803944,12.600533,11.4110985,22.318962,8.812145,1.487051,84.24585
36.931007,23.127415,23.527298,8.550785,19.39135,13.035194,27.122387,11.555771,2.5279703,76.995255
42.50587,29.606274,34.657555,7.2239704,21.493668,18.55407,27.530796,11.709663,6.4553404,63.68952
43.404846,24.626068,17.894135,4.315443,12.420586,13.259216,17.181652,6.229248,5.9620075,72.592445
36.728767,22.787708,28.450813,8.208477,19.428017,14.174873,28.69868,12.421837,3.5503025,73.963936
65.85297,48.659992,63.230854,17.223656,38.53809,27.147076,44.545303,20.771011,10.001731,30.071815
59.816364,43.39864,59.706757,15.87523,37.091396,27.512356,46.802124,22.1974,9.931108,28.585846
73.745346,54.044193,69.7311,19.40784,43.194324,32.340336,50.850082,25.004887,11.559152,11.859852
75.513504,56.83644,75.63535,19.756783,45.91189,34.483105,52.921448,25.661568,11.859898,5.3255157
73.745346,54.044193,69.7311,19.40784,43.194324,32.340336,50.850082,25.004887,11.559152,11.859852
58.66489,43.14265,58.430347,15.179773,39.488968,28.291622,46.016403,21.399334,8.894127,26.611397
58.66489,43.14265,58.430347,15.179773,39.488968,28.291622,46.016403,21.399334,8.894127,26.611397
58.66489,43.14265,58.430347,15.179773,39.488968,28.291622,46.016403,21.399334,8.894127,26.611397
58.174633,41.8604,57.247932,15.089071,38.78488,27.154161,46.817917,21.332943,8.233901,28.502235
74.80466,58.336487,76.45618,19.97855,45.44799,36.006226,54.22558,25.468578,12.12081,3.5603905
58.174633,41.8604,57.247932,15.089071,38.78488,27.154161,46.817917,21.332943,8.233901,28.502235
74.80466,58.336487,76.45618,19.97855,45.44799,36.006226,54.22558,25.468578,12.12081,3.5603905
66.594635,45.386456,45.02957,13.152868,24.982368,26.197311,41.750587,19.660793,7.6873226,35.44847
39.65382,24.513687,13.944847,4.999058,6.885109,11.842781,12.265278,4.5305634,2.2130518,83.43329
55.312145,36.41979,32.95208,10.570383,17.70644,20.40512,32.048817,14.284508,4.9918747,53.84572
66.40806,45.968555,59.736874,18.69873,36.873672,25.106815,41.30918,19.356274,9.733651,36.248802
25.69207,23.680607,15.297333,3.7039795,0.31406403,10.483093,20.11435,11.134121,1.8096495,88.52522
39.134495,12.695457,19.954315,9.499266,18.684631,8.762814,15.223515,5.5167007,2.31003,83.20611
44.665634,31.08812,34.402092,9.271021,23.373882,16.79358,28.903496,13.050493,5.578603,65.99706
48.49704,29.036259,21.095612,10.939924,21.415562,13.542526,16.14478,7.3043537,7.067091,64.229195
7.703636,3.7196274,21.728592,7.170212,9.281216,2.7778015,0.06365967,1.4753075,2.0644903,113.361725
